,REAL_LumpSum_SGOV_2020,REAL_40_6_DCA_SGOV_2020,PROXY_LumpSum_BIL_2015,PROXY_40_6_DCA_BIL_2015
2023-03-13,62358.14313924976,58751.87224866578,91050.31260634266,89294.16162964236
2023-03-14,63244.88854762631,59585.7965125087,92420.62402483134,90640.94983359217
2023-03-15,62458.92718221745,58844.53916656364,91353.25672798688,89603.54607847273
2023-03-16,63439.808046620325,59766.003217912665,92825.10559566983,91047.26495894774
2023-03-17,62720.91077315756,59090.12693285136,91737.40579479332,89979.89913175412
2023-03-20,63281.25207486483,59618.524049035244,92560.10935943035,90784.76163068363
2023-03-21,64104.911939382604,60392.35803097579,93793.34994995978,91994.32528525224
2023-03-22,63303.824618552695,59639.99135510789,92511.41918667816,90730.79078459078
2023-03-23,63459.07757756769,59784.297427397374,92723.71751612083,90938.1871158363
2023-03-24,63672.792653335855,59984.27828718282,93091.64961809723,91303.04471249439
2023-03-27,63860.751203393156,60162.93122096664,93364.1438541801,91568.73583767128
2023-03-28,63885.053961590296,60184.610153741785,93361.68208541769,91563.95947986344
2023-03-29,64661.56276840013,60914.739370453906,94546.29302088922,92727.15622926713
2023-03-30,65107.11386530629,61334.032406803104,95172.17368438744,93337.64808516481
2023-03-31,65805.6927310555,61990.477466014614,96283.60368576314,94432.54919029973
2023-04-03,66051.82337063807,62222.56981429812,96625.01087521474,94765.0135015467
2023-04-04,65758.69838414044,61947.58509527117,96148.87550259737,94295.18813046301
2023-04-05,65449.42225992604,61657.071864090154,95716.5906715343,93873.59474079918
2023-04-06,65672.04724513595,61865.86364294585,96040.06393002745,94190.33856306021
2023-04-10,65770.41266982356,61958.59077839844,96200.58693982978,94348.65202218283
2023-04-11,65915.21025100489,62094.40856720877,96389.43929304274,94531.83894764926
2023-04-12,65758.9020973655,61950.11995873418,96127.53916664721,94271.94662113172
2023-04-13,66591.62434926748,62732.799196075335,97356.74215857948,95476.13327117453
2023-04-14,66372.12969673098,62526.56518043499,97044.85748152214,95171.56836452156
2023-04-17,66569.7353932662,62710.97179832742,97353.97965243229,95476.16610793462
2023-04-18,66631.47756744652,62770.03275210953,97437.27868333511,95556.8231231891
2023-04-19,66543.26099388607,62687.796395607795,97345.31925464506,95469.4882686724
2023-04-20,66265.8817581883,62428.04051193409,96898.61555476717,95028.75913581102
2023-04-21,66293.35938943445,62455.73878454105,96951.47127492518,95080.78951233604
2023-04-24,66329.30035029253,62490.05411897386,97002.21083812491,95130.12628185163
2023-04-25,65285.46738294685,61509.837054498035,95451.03640128268,93609.59944292248
2023-04-26,65129.78888690255,61363.075086804536,95179.5007875138,93340.59088683758
2023-04-27,66183.66337626953,62352.55835772221,96776.3366301919,94908.33832316397
2023-04-28,66606.1128891434,62747.97333527692,97440.76462692957,95562.90906120618
2023-05-01,66554.98305601168,62700.26218681852,97371.76124341777,95495.71775076276
2023-05-02,65811.56624866158,62002.13782485027,96257.35141423799,94402.71445015777
2023-05-03,65577.93846538875,61783.54761124014,95869.97395685223,94019.6305130542
2023-05-04,65281.25722664958,61504.06081806781,95372.94734206227,93528.69845870693
2023-05-05,66355.34517991326,62513.491022115624,96989.6423346772,95114.70356680424
2023-05-08,66410.36597278829,62565.167541073824,97075.31760936936,95198.99992504186
2023-05-09,66142.26070565735,62313.69168389355,96681.35893659964,94813.06301396752
2023-05-10,66319.37907997276,62479.432040446,96974.70064664008,95103.17174689387
2023-05-11,66180.59201650872,62348.88162252065,96786.18652133679,94919.93352444976
2023-05-12,65984.82697050937,62166.26788975555,96513.78082510928,94653.86134500659
2023-05-15,66384.37698084099,62540.70436645667,97062.90219534426,95189.02589644455
2023-05-16,65865.42336021994,62052.68212272917,96299.92442643881,94442.14927635118
2023-05-17,66525.13265652109,62672.02074365658,97327.65000705313,95453.21024534933
2023-05-18,66908.81048252531,63032.170884524116,97976.87735935506,96095.64543529312
2023-05-19,66877.16295673326,63003.94892630517,97893.04687437785,96010.15681998021
2023-05-22,67003.80528876552,63122.103296022935,98074.13308554309,96187.4588112499
2023-05-23,66258.77620535842,62422.242628753906,96989.96214083783,95126.59820529164
2023-05-24,65690.83890657351,61887.400514192734,96170.06480454786,94325.29700505918
2023-05-25,65955.38863344165,62135.29945599666,96613.85289520372,94764.47144081714
2023-05-26,66754.51011347838,62884.694607509715,97807.68842328305,95935.69908321135
2023-05-30,66585.86674117137,62726.30884061745,97618.61263642237,95755.05296563526
2023-05-31,66150.90590060463,62317.181062662516,96989.16055052992,95139.52766663738
2023-06-01,66891.92912619532,63013.44138768498,98054.22920183736,96180.8979693751
2023-06-02,67920.33493848832,63979.05452050108,99591.2627852402,97688.26925652333
2023-06-05,67712.02501690343,63782.4746584823,99291.22332865889,97395.33373437375
2023-06-06,68080.25962243388,64128.8052275149,99815.37572440041,97907.27897783727
2023-06-07,67852.4257679943,63913.32000402833,99506.2335396292,97607.07991939678
2023-06-08,68234.41750741587,64273.1915951475,100051.24663853455,98139.24350341968
2023-06-09,68294.55877226793,64329.16300565076,100142.81564809645,98229.39065548923
2023-06-12,68784.51139799348,64789.32536099842,100901.75723467374,98975.70268733846
2023-06-13,69304.77701798525,65278.32144640592,101664.50521923875,99722.44003480584
2023-06-14,69394.94887653273,65362.286494794214,101767.55035106497,99821.4493835621
2023-06-15,70151.68986282212,66072.85655566497,102908.14287892742,100940.87904048429
2023-06-16,69911.02073083521,65846.97245474478,102547.05070146595,100586.59155031785
2023-06-20,69392.39029406189,65359.95074925307,101837.66321794793,99895.90556282419
2023-06-21,69142.81847163028,65126.5226418441,101430.31586270571,99493.53459760967
2023-06-22,69163.94195307881,65145.58435591404,101510.80078518584,99576.51450705522
2023-06-23,68482.01078970161,64504.3301402301,100538.66644831921,98627.08661916212
2023-06-26,68377.90428192652,64407.019645865636,100343.88714316416,98432.98650482345
2023-06-27,69105.52276120876,65089.93519839238,101447.98248898552,99517.14083137222
2023-06-28,69125.4823552722,65109.25731751162,101489.43897990166,99558.54388091879
2023-06-29,69311.26000336559,65283.76374536883,101808.34759708217,99874.46396667566
2023-06-30,70006.69713254989,65937.41900317956,102842.84848855725,100888.3221993244
2023-07-03,70231.79844666563,66147.7235725369,103166.58398903029,101205.43384457771
2023-07-05,69915.15808230767,65848.99723094176,102729.62778489235,100780.19650757358
2023-07-06,69147.4676819311,65127.67919211312,101642.2175587853,99718.54395487897
2023-07-07,69266.34703449887,65239.54559638526,101753.52710968709,99822.67577286939
2023-07-10,69508.80284267374,65467.46639823235,102130.3927364604,100193.25298416357
2023-07-11,70060.10163349773,65985.46368856305,102942.08369232206,100988.25436445694
2023-07-12,70790.94819070544,66672.69730538278,103960.21546544935,101980.85739627645
2023-07-13,71472.16809527525,67313.64534224247,104940.33121444144,102938.8005422481
2023-07-14,71280.7279118973,67133.53867407513,104684.64257108296,102690.47882056805
2023-07-17,71467.54763825808,67308.494561763,104984.78961359318,102986.64525471984
2023-07-18,71910.87741653337,67726.82086917487,105681.37937958242,103671.56895604027
2023-07-19,72028.27304516896,67837.0739932417,105876.3935837428,103864.31803814873
2023-07-20,71555.91326346867,67393.66956154162,105165.31682441093,103166.59975303337
2023-07-21,71566.13146691395,67403.62914660116,105175.504157626,103176.10930037223
2023-07-24,71805.24064908741,67625.90501864962,105527.69719173327,103522.0681015831
2023-07-25,72015.26840721155,67822.55047984215,105826.97670372238,103814.72598611355
2023-07-26,72107.24483392318,67908.31594267854,105948.95440932305,103933.49366053053
2023-07-27,71603.68170048865,67436.70469020412,105192.9149303225,103191.37480973979
2023-07-28,72372.60668548947,68156.47157105392,106314.27269422279,104289.9603538942
2023-07-31,72529.74429042534,68303.656095784,106565.0230068583,104537.1835401938
2023-08-01,72158.42275704324,67954.7817939046,106072.09431433755,104058.52952759653
2023-08-02,71065.79568543361,66928.70943011458,104481.45496783526,102501.90217177582
2023-08-03,70911.33786909014,66782.68590800317,104235.65964558042,102260.17157123655
2023-08-04,70749.7487237115,66631.69657433784,103954.80330249011,101981.54904332863
2023-08-07,71217.23559002814,67072.10400361073,104670.19348782655,102683.85504278171
2023-08-08,70829.99239168082,66708.63631343888,104117.90272055694,102144.14433317541
2023-08-09,70504.64509699894,66403.61068721527,103580.93651643158,101613.67399139023
2023-08-10,70565.69475135599,66461.35473802232,103657.1503118701,101687.15768172128
2023-08-11,70360.13663166153,66269.2201709916,103399.56511736843,101437.92650103923
2023-08-14,70518.68785929652,66417.59886340711,103691.43688425413,101728.57134795439
2023-08-15,69724.87985276934,65671.4808586727,102516.73476563394,100577.72782414936
2023-08-16,69188.5250009504,65167.668453796,101712.56539754229,99789.00384071693
2023-08-17,68733.80011524606,64739.48332476881,101003.89101801923,99092.3998935802
2023-08-18,68752.58924197558,64757.90104795351,101052.17130424539,99140.97473656543
2023-08-21,69077.42252527474,65062.912464336056,101553.6399464795,99633.98365932134
2023-08-22,68913.11280643364,64908.59067329024,101305.06451125487,99390.01823907689
2023-08-23,69652.87283783336,65602.8179368071,102399.27961625709,100462.50939817949
2023-08-24,68825.98016353775,64825.27050572994,101143.03694761662,99229.53219023257
2023-08-25,69223.53360197102,65199.53489791194,101754.11615932215,99829.70381707247
2023-08-28,69719.88841688445,65666.05669836786,102470.32056191549,100530.03977000271
2023-08-29,70658.90680024437,66547.75018920696,103877.55484388758,101910.51913508413
2023-08-30,70849.71096098078,66727.07736322017,104198.74057207926,102228.09265990283
2023-08-31,70686.04543270431,66574.5015866957,103987.36727094352,102022.93978401554
2023-09-01,70930.91163285004,66803.13398697387,104341.88797117562,102370.37542361433
2023-09-05,70488.61312727146,66387.15369101726,103694.15275479818,101736.40051496003
2023-09-06,70106.37341175236,66028.48801469256,103110.79345352133,101163.382780038
2023-09-07,69831.18050018512,65770.97182213837,102717.35850701344,100778.63908549659
2023-09-08,69878.01142744417,65814.35629551935,102794.39992073551,100854.97531314824
2023-09-11,70391.88925711616,66297.29951126267,103529.53969850314,101573.34923307617
2023-09-12,70084.64354745839,66008.58397973604,103065.64027653643,101118.11906198683
2023-09-13,70060.69779142209,65985.86993669311,103039.56000778037,101093.46569552201
2023-09-14,70683.03634708907,66571.73198258315,103953.85667670843,101988.41511571009
2023-09-15,70053.41391613116,65981.5647509221,102963.08954097462,101012.68705835911
2023-09-18,70000.27916318481,65931.11159461612,102902.30160821821,100954.70714418148
2023-09-19,69852.84371606697,65793.56707196367,102677.17513300579,100733.23850822046
2023-09-20,69369.53605212033,65340.08174364307,101921.80494948258,99989.95407421485
2023-09-21,68265.88010987964,64303.57585021668,100276.16254836158,98376.4590567243
2023-09-22,68249.2219855253,64286.79621880649,100208.98723409491,98307.93517367053
2023-09-25,68366.92841945196,64396.829434041065,100430.25484743928,98528.57943562446
2023-09-26,67445.42673762614,63531.09304989124,99051.3967899696,97176.37094880121
2023-09-27,67472.86640243392,63556.225603607956,99103.86389320924,97228.99891248929
2023-09-28,67894.16952905814,63952.860259029236,99734.69568573892,97847.40391518199
2023-09-29,67725.43591855148,63793.88256599812,99474.94869092824,97592.42480264664
2023-10-02,67449.17120026545,63531.92243030112,99121.4147151073,97251.17605715836
2023-10-03,66550.22767587258,62687.93117688259,97770.80873056511,95926.06724263047
2023-10-04,66862.86063699164,62981.71503926851,98284.71351551857,96433.51673215331
2023-10-05,66975.91030671207,63089.27138229648,98407.33424986043,96549.89350064912
2023-10-06,67729.63856499713,63796.59786923689,99531.70705372357,97652.61513522314
2023-10-09,67978.93551786567,64030.97790541059,99955.66492686412,98072.13607954886
2023-10-10,68516.67608597457,64535.97757494447,100712.66265652257,98811.0102588988
2023-10-11,68774.647867464,64778.472645545364,101097.4511644321,99188.25769950877
2023-10-12,68226.79750309662,64264.30803725323,100287.70737410011,98394.84871861392
2023-10-13,67829.13542846568,63889.970204951715,99704.12513593692,97823.66125933533
2023-10-16,68509.20443274204,64528.50880839551,100740.39019782565,98841.53480230554
2023-10-17,68548.89085018294,64566.32541433748,100815.55033494963,98916.23385023867
2023-10-18,67546.40266918499,63624.71026837655,99331.28603640816,97461.84118958034
2023-10-19,66988.43493008785,63100.3073200555,98481.652526398,96627.70994686148
2023-10-20,66238.32623218733,62396.461899481015,97351.12962539228,95518.14910209882
2023-10-23,66108.79791938984,62275.39986318249,97144.47971393376,95314.35525106937
2023-10-24,66579.85832044462,62716.67649544711,97845.93827372567,96002.51833344431
2023-10-25,65735.9014443985,61924.78668797435,96557.07245109256,94736.22343202018
2023-10-26,65161.702281474754,61385.40257656099,95675.30256609774,93869.9707278301
2023-10-27,64890.201012457466,61130.05563084871,95250.46439346085,93452.00906596621
2023-10-30,65614.15059929395,61810.6749315419,96325.74638333946,94505.77363319616
2023-10-31,65904.724746817,62084.18656289029,96796.55323131877,94970.04640933547
2023-11-01,66519.35997281248,62661.824878197054,97718.10984425628,95873.85717076875
2023-11-02,67786.93341550398,63853.36843208796,99606.05651601692,97724.47867537319
2023-11-03,68574.28832315389,64592.206034936535,100758.6182864788,98853.20223906595
2023-11-06,68571.69610655055,64588.74056729043,100762.10366090793,98857.64244358464
2023-11-07,68617.95642233349,64630.44305995494,100877.13332162677,98974.52380874824
2023-11-08,68557.3011753667,64573.67783011469,100803.7306890939,98903.81757775383
2023-11-09,68101.1660530845,64147.0817885005,100093.58966509931,98204.69966209665
2023-11-10,68902.12624400095,64898.399612744,101340.94774333373,99432.02583909211
2023-11-13,68901.4281521927,64897.842944148964,101327.25484951129,99417.63624120103
2023-11-14,70428.94997453176,66333.2338916798,103582.57975677175,101627.10273990913
2023-11-15,70577.90907980199,66471.82550430483,103808.58544114395,101849.46271742518
2023-11-16,70457.32491781755,66359.68232191236,103655.33511289518,101700.89255267216
2023-11-17,70764.10509199495,66649.65825693445,104070.97083282955,102104.59716089524
2023-11-20,71250.51015150548,67105.39904325343,104801.00215249964,102821.20100789162
2023-11-21,71031.99358433993,66900.42510040491,104486.76439548808,102513.93604704198
2023-11-22,71252.61051363556,67108.16028624501,104839.81388123284,102861.77828147495
2023-11-24,71410.88076349972,67257.70574882228,105048.41504948045,103064.00829050943
2023-11-27,71285.69029546938,67140.32135670095,104874.88670447578,102894.75679356439
2023-11-28,71387.23899039763,67234.91793665828,105005.46238547473,103021.52990883004
2023-11-29,71408.33942088654,67256.03325381607,105041.72592362421,103057.04276344572
